,400001,400001.1,0.0
3236,400971,400664,8846.2
3237,400971,400709,3937.9
3238,400971,400714,8065.9
3239,400971,400723,5049.9
3240,400971,400964,7264.9
3241,400971,400971,0.0
3242,400971,401167,8948.3
3243,400971,401391,8791.7
3244,400971,401400,7969.3
3245,400971,401403,10013.7
3246,400971,401440,1527.3
3247,400971,401464,9421.3
3248,400971,401489,9727.1
3249,400971,401541,3220.2
3250,400971,401560,6282.8
3251,400971,401611,6889.3
3252,400971,401809,8184.0
3253,400971,401816,3812.1
3254,400971,401817,3825.0
3255,400971,402056,5600.7
3256,400971,402057,4750.5
3257,400971,402058,9859.0
3258,400971,402117,8973.4
3259,400971,402118,8960.2
3260,400971,402121,1313.3
3261,400971,402281,4832.2
3262,400971,402282,8976.3
3263,400971,402283,5635.9
3264,400971,402284,8178.0
3265,400971,402285,6439.5
3266,400971,402286,7245.6
3267,400971,402288,8775.6
3268,400971,403225,2634.9
3269,400971,403265,2683.1
3270,400971,403401,9371.0
3271,400971,404453,9794.3
3272,400971,404461,9781.3
3273,400971,404759,392.5
3274,400971,405701,9061.4
3275,400971,407165,9862.4
3276,400971,407172,9494.7
3277,400971,407173,9540.3
3278,400971,408911,6195.1
3279,400971,413026,9006.0
3280,400971,414694,8044.7
3281,400973,400096,9060.9
3282,400973,400104,1526.5
3283,400973,400158,5849.1
3284,400973,400201,8179.7
3285,400973,400296,2990.9
3286,400973,400449,7534.0
3287,400973,400567,875.0
3288,400973,400873,3213.8
3289,400973,400971,11405.1
3290,400973,400973,0.0
3291,400973,401014,6072.4
3292,400973,402121,10091.8
3293,400973,402282,9616.9
3294,400973,402284,8818.6
3295,400973,407184,8627.3
3296,400973,407185,9385.5
3297,400973,407190,10319.4
3298,400973,407191,10867.4
3299,400973,413845,6742.6
3300,400995,400236,1442.1
3301,400995,400563,1456.7
3302,400995,400916,875.1
3303,400995,400995,0.0
3304,400995,401816,7521.7
3305,400995,401817,7534.6
3306,400995,402059,2907.6
3307,400995,409524,4418.7
3308,400995,409525,6235.3
3309,400995,409526,6831.1
3310,400995,409528,6222.5
3311,400995,409529,6818.4
3312,400996,400227,8020.9
3313,400996,400246,11365.1
3314,400996,400353,10244.0
3315,400996,400400,1175.0
3316,400996,400668,619.0
3317,400996,400760,6875.3
3318,400996,400804,2062.6
3319,400996,400863,5551.6
3320,400996,400911,6049.4
3321,400996,400965,3241.3
3322,400996,400996,0.0
3323,400996,401890,1029.7
3324,400996,401908,2175.5
3325,400996,401994,11026.6
3326,400996,402359,2966.3
3327,400996,402361,1998.0
3328,400996,402362,1239.3
3329,400996,402364,4667.6
3330,400996,402366,12025.8
3331,400996,404521,10066.8
3332,400996,404753,4094.5
3333,401014,400096,2994.0
3334,401014,400158,223.3
3335,401014,400201,2112.7
3336,401014,400274,5381.7
3337,401014,400449,1461.6
3338,401014,400581,8300.9
3339,401014,400643,12164.3
3340,401014,400687,5722.2
3341,401014,400794,12277.0
3342,401014,401014,0.0
3343,401014,401351,8655.6
3344,401014,402369,11183.7
3345,401014,404553,10806.9
3346,401014,404586,6701.2
3347,401129,400040,3387.9
3348,401129,400178,1206.5
3349,401129,400236,7192.8
3350,401129,400257,3010.7
3351,401129,400400,11693.8
3352,401129,400418,3023.6
3353,401129,400457,1193.2
3354,401129,400563,7207.4
3355,401129,400654,3683.6
3356,401129,400668,13487.8
3357,401129,400804,10806.2
3358,401129,400837,4431.2
3359,401129,400916,6625.8
3360,401129,400995,5751.5
3361,401129,400996,12868.8
3362,401129,401129,0.0
3363,401129,401154,7.2
3364,401129,401457,1517.0
3365,401129,401567,1529.2
3366,401129,401597,2498.2
3367,401129,401606,2485.1
3368,401129,401809,10414.6
3369,401129,401890,11839.1
3370,401129,401908,10693.3
3371,401129,401957,9048.8
3372,401129,401958,9062.3
3373,401129,402057,9428.4
3374,401129,402059,8658.3
3375,401129,402359,9902.5
3376,401129,402361,10870.8
3377,401129,402362,14108.1
3378,401129,403401,9245.8
3379,401129,404451,726.1
3380,401129,404452,2160.3
3381,401129,404453,5183.3
3382,401129,404461,5170.3
3383,401129,404462,729.4
3384,401129,405619,2146.4
3385,401129,409524,10169.4
3386,401154,400040,3395.1
3387,401154,400178,1213.7
3388,401154,400236,7200.0
3389,401154,400257,3017.9
3390,401154,400400,11701.1
3391,401154,400418,3030.9
3392,401154,400457,1200.5
3393,401154,400563,7214.6
3394,401154,400654,3690.8
3395,401154,400668,13495.1
3396,401154,400804,10813.5
3397,401154,400837,4438.4
3398,401154,400916,6633.1
3399,401154,400995,5758.7
3400,401154,400996,12876.1
3401,401154,401129,7.2
3402,401154,401154,0.0
3403,401154,401457,1524.2
3404,401154,401567,1536.5
3405,401154,401597,2505.5
3406,401154,401606,2492.3
3407,401154,401809,10421.9
3408,401154,401890,11846.4
3409,401154,401908,10700.6
3410,401154,401957,9056.1
3411,401154,401958,9069.5
3412,401154,402057,9435.6
3413,401154,402059,8665.5
3414,401154,402359,9909.7
3415,401154,402361,10878.0
3416,401154,402362,14115.3
3417,401154,403401,9253.0
3418,401154,404451,733.3
3419,401154,404452,2167.5
3420,401154,404453,5190.5
3421,401154,404461,5177.5
3422,401154,404462,736.6
3423,401154,405619,2153.7
3424,401154,409524,10176.6
3425,401163,400030,10725.5
3426,401163,400045,8300.8
3427,401163,400065,7094.9
3428,401163,400085,11128.4
3429,401163,400088,14153.4
3430,401163,400100,9372.3
3431,401163,400122,8622.5
3432,401163,400236,9382.3
3433,401163,400258,7955.4
3434,401163,400298,9087.4
3435,401163,400414,10141.7
3436,401163,400563,9396.8
3437,401163,400664,5551.6
3438,401163,400690,11040.2
3439,401163,400709,7083.4
3440,401163,400714,8003.6
3441,401163,400723,8195.4
3442,401163,400916,8815.3
3443,401163,400964,11311.6
3444,401163,400995,7940.9
3445,401163,401163,0.0
3446,401163,401167,5312.1
3447,401163,401327,808.6
3448,401163,401391,6890.3
3449,401163,401400,7907.0
3450,401163,401403,9049.7
3451,401163,401440,11047.2
3452,401163,401541,9077.9
3453,401163,401560,9207.4
3454,401163,401611,10034.8
3455,401163,401655,9532.2
3456,401163,401808,9661.2
3457,401163,401809,6282.7
3458,401163,401811,3895.8
3459,401163,401816,9386.3
3460,401163,401817,9399.2
3461,401163,401943,2611.9
3462,401163,401957,9560.9
3463,401163,401958,9574.4
3464,401163,402056,6022.3
3465,401163,402057,5172.1
3466,401163,402059,4772.2
3467,401163,402067,2418.7
3468,401163,402281,10689.9
3469,401163,402283,11493.6
3470,401163,402285,12297.2
3471,401163,402286,13103.3
3472,401163,402288,14633.3
3473,401163,403401,5113.8
3474,401163,403402,10836.0
3475,401163,403404,4746.1
3476,401163,403406,3959.8
3477,401163,403409,3272.8
3478,401163,403412,2628.1
3479,401163,403414,889.4
3480,401163,403419,145.5
3481,401163,404370,9457.8
3482,401163,404453,7372.7
3483,401163,404461,7359.7
3484,401163,404759,9912.3
3485,401163,405701,5425.2
3486,401163,407165,7961.1
3487,401163,407172,7593.4
3488,401163,407173,7638.9
3489,401163,407176,9866.8
3490,401163,407177,10076.3
3491,401163,407179,11123.9
3492,401163,407180,11720.9
3493,401163,407181,12704.9
3494,401163,407710,6694.8
3495,401163,408911,9340.6
3496,401163,409524,6283.2
3497,401163,409525,8099.9
3498,401163,409526,8695.7
3499,401163,409528,8087.0
3500,401163,409529,8683.0
3501,401163,414694,4408.5
3502,401167,400045,8676.1
3503,401167,400065,9470.8
3504,401167,400073,8873.0
3505,401167,400100,4064.1
3506,401167,400122,8997.8
3507,401167,400147,10481.4
3508,401167,400258,10331.2
3509,401167,400278,7579.0
3510,401167,400298,4303.7
3511,401167,400414,4833.6
3512,401167,400499,8582.3
3513,401167,400560,7703.7
3514,401167,400709,5958.4
3515,401167,400714,2695.5
3516,401167,400723,7070.3
3517,401167,400832,9090.3
3518,401167,400951,8075.9
3519,401167,400964,9683.0
3520,401167,401163,8607.6
3521,401167,401167,0.0
3522,401167,401327,9416.1
3523,401167,401391,10429.4
3524,401167,401400,2598.9
3525,401167,401541,9453.3
3526,401167,401560,8082.3
3527,401167,401611,8909.7
3528,401167,401809,9821.7
3529,401167,401816,10679.3
3530,401167,401817,10692.2
3531,401167,401845,12767.7
3532,401167,402056,8398.2
3533,401167,402057,7548.0
3534,401167,403401,8652.9
3535,401167,403414,9496.9
3536,401167,403419,8753.0
3537,401167,404370,4822.9
3538,401167,404759,10296.6
3539,401167,405701,113.1
3540,401167,407710,1386.7
3541,401167,408907,7706.8
3542,401167,408911,8215.6
3543,401167,414694,903.6
3544,401210,400174,13661.1
3545,401210,400185,1659.9
3546,401210,400507,1031.8
3547,401210,400952,1774.3
3548,401210,401210,0.0
3549,401210,401507,15177.8
3550,401210,402060,8329.8
3551,401210,404435,4718.1
3552,401210,407321,5678.9
3553,401210,407325,11428.1
3554,401210,407328,10712.9
3555,401210,407331,5912.9
3556,401210,407332,14064.0
3557,401210,407335,10260.3
3558,401210,407336,9055.2
3559,401210,407337,7911.1
3560,401210,407339,7734.2
3561,401210,407341,6971.9
3562,401210,407342,10921.7
3563,401210,407344,5367.4
3564,401224,400059,11655.7
3565,401224,400097,1778.8
3566,401224,400209,3970.5
3567,401224,400213,6242.0
3568,401224,400222,13065.1
3569,401224,400436,9679.9
3570,401224,400582,2440.1
3571,401224,400648,1664.2
3572,401224,400688,9267.3
3573,401224,400700,9311.7
3574,401224,400717,11244.9
3575,401224,400772,9843.7
3576,401224,400792,7347.2
3577,401224,400828,1034.3
3578,401224,400907,6688.8
3579,401224,400934,7922.0
3580,401224,401224,0.0
3581,401224,403329,9523.1
3582,401224,404434,10728.2
3583,401224,404444,4780.0
3584,401327,400030,9917.0
3585,401327,400045,7492.2
3586,401327,400065,6286.3
3587,401327,400085,10319.8
3588,401327,400088,13344.8
3589,401327,400100,8563.7
3590,401327,400122,7813.9
3591,401327,400236,8573.7
3592,401327,400258,7146.8
3593,401327,400298,8278.8
3594,401327,400414,9333.1
3595,401327,400563,8588.2
3596,401327,400664,4743.0
3597,401327,400690,10231.6
3598,401327,400709,6274.8
3599,401327,400714,7195.1
3600,401327,400723,7386.8
3601,401327,400916,8006.7
3602,401327,400964,10503.0
3603,401327,400995,7132.3
3604,401327,401163,808.6
3605,401327,401167,4503.5
3606,401327,401327,0.0
3607,401327,401391,6081.7
3608,401327,401400,7098.4
3609,401327,401403,8241.1
3610,401327,401440,10238.6
3611,401327,401541,8269.4
3612,401327,401560,8398.8
3613,401327,401611,9226.2
3614,401327,401655,8723.6
3615,401327,401808,8852.7
3616,401327,401809,5474.1
3617,401327,401811,3087.2
3618,401327,401816,8577.7
3619,401327,401817,8590.6
3620,401327,401943,1803.3
3621,401327,401957,8752.4
3622,401327,401958,8765.8
3623,401327,402056,5213.8
3624,401327,402057,4363.5
3625,401327,402059,3963.6
3626,401327,402067,1610.2
3627,401327,402281,9881.3
3628,401327,402283,10685.0
3629,401327,402285,11488.6
3630,401327,402286,12294.7
3631,401327,402288,13824.7
3632,401327,403401,4305.2
3633,401327,403402,10027.4
3634,401327,403404,3937.5
3635,401327,403406,3151.3
3636,401327,403409,2464.2
3637,401327,403412,1819.5
3638,401327,403414,80.8
3639,401327,403419,663.1
3640,401327,404370,8649.2
3641,401327,404453,6564.1
3642,401327,404461,6551.1
3643,401327,404759,9103.7
3644,401327,405701,4616.6
3645,401327,407165,7152.5
3646,401327,407172,6784.8
3647,401327,407173,6830.3
3648,401327,407176,9058.2
3649,401327,407177,9267.7
3650,401327,407179,10315.3
3651,401327,407180,10912.3
3652,401327,407181,11896.3
3653,401327,407710,5886.2
3654,401327,408911,8532.0
3655,401327,409524,5474.7
3656,401327,409525,7291.3
3657,401327,409526,7887.1
3658,401327,409528,7278.5
3659,401327,409529,7874.4
3660,401327,414694,3599.9
3661,401351,400097,17330.2
3662,401351,400149,8828.1
3663,401351,400209,11580.8
3664,401351,400528,9603.8
3665,401351,400581,354.8
3666,401351,400648,13887.2
3667,401351,400828,14517.1
3668,401351,400970,11759.2
3669,401351,401224,15551.4
3670,401351,401351,0.0
3671,401351,402061,7222.1
3672,401351,404585,10350.6
3673,401351,407323,8453.7
3674,401351,407348,10117.8
3675,401351,407352,4853.0
3676,401351,407360,5288.1
3677,401351,407361,6497.4
3678,401351,407364,7810.1
3679,401351,407367,4595.2
3680,401351,407370,9875.2
3681,401351,407372,8573.1
3682,401351,407373,9358.1
3683,401351,407374,8910.7
3684,401388,400030,10020.5
3685,401388,400045,7496.3
3686,401388,400065,9693.1
3687,401388,400088,13348.9
3688,401388,400122,7818.0
3689,401388,400147,4309.7
3690,401388,400258,10553.5
3691,401388,400664,8149.8
3692,401388,400709,6453.2
3693,401388,400714,10581.2
3694,401388,400723,7565.1
3695,401388,400951,1904.2
3696,401388,401163,2601.9
3697,401388,401167,7910.3
3698,401388,401327,3410.5
3699,401388,401388,0.0
3700,401388,401391,9488.5
3701,401388,401400,10484.5
3702,401388,401440,10342.1
3703,401388,401541,8273.5
3704,401388,401560,6673.2
3705,401388,401611,9404.5
3706,401388,401809,8880.8
3707,401388,401811,6494.0
3708,401388,401816,10529.9
3709,401388,401817,10542.8
3710,401388,401943,5210.1
3711,401388,402056,8620.5
3712,401388,402057,7770.3
3713,401388,402059,7370.3
3714,401388,402067,5016.9
3715,401388,402281,9885.4
3716,401388,402283,10689.1
3717,401388,402285,11492.7
3718,401388,402286,12298.8
3719,401388,402288,13828.8
3720,401388,403401,7712.0
3721,401388,403404,7344.3
3722,401388,403406,6558.0
3723,401388,403409,5871.0
3724,401388,403412,5226.2
3725,401388,403414,3491.3
3726,401388,403419,2747.4
3727,401388,404453,9970.9
3728,401388,404461,9957.9
3729,401388,404759,9207.2
3730,401388,405701,8023.4
3731,401388,407172,10191.5
3732,401388,407173,10237.1
3733,401388,407710,9293.0
3734,401388,407711,973.1
3735,401388,408911,8710.4
3736,401388,409524,8881.4
3737,401388,409525,10698.1
3738,401388,409528,10685.2
3739,401388,414694,7006.6
3740,401391,400030,9898.7
3741,401391,400045,9420.2
3742,401391,400065,9092.7
3743,401391,400122,9741.9
3744,401391,400258,9953.2
3745,401391,400400,8141.0
3746,401391,400668,9935.0
3747,401391,400709,10235.1
3748,401391,400799,4429.1
3749,401391,400804,7253.4
3750,401391,400953,4849.1
3751,401391,400996,9316.0
3752,401391,401167,9068.8
3753,401391,401391,0.0
3754,401391,401403,2160.5
3755,401391,401440,10220.4
3756,401391,401541,10197.3
3757,401391,401655,2643.0
3758,401391,401808,2772.1
3759,401391,401809,7810.4
3760,401391,401810,5171.2
3761,401391,401890,8286.3
3762,401391,401908,7140.5
3763,401391,401942,6459.2
3764,401391,402056,8020.1
3765,401391,402057,7169.9
3766,401391,402359,6349.6
3767,401391,402361,7317.9
3768,401391,402362,10555.2
3769,401391,403402,3946.8
3770,401391,404759,9085.5
3771,401391,405701,9181.8
3772,401391,407150,11733.9
3773,401391,407151,10977.1
3774,401391,407152,10444.6
3775,401391,407153,8383.2
3776,401391,407155,7534.8
3777,401391,407157,6647.6
3778,401391,407161,9494.7
3779,401391,407165,1071.9
3780,401391,407172,704.2
3781,401391,407173,749.7
3782,401391,407174,8705.6
3783,401391,407176,2977.7
3784,401391,407177,3187.2
3785,401391,407179,4234.7
3786,401391,407180,4831.8
3787,401391,407181,5815.7
3788,401391,413877,6652.6
3789,401391,413878,5604.9
3790,401391,414284,6329.9
3791,401391,414694,8165.1
3792,401400,400414,2237.2
3793,401400,400499,5985.9
3794,401400,400714,96.6
3795,401400,401400,0.0
3796,401400,401845,10171.3
3797,401403,400030,8495.5
3798,401403,400045,8015.0
3799,401403,400065,7598.3
3800,401403,400122,8336.5
3801,401403,400258,8458.7
3802,401403,400508,10239.2
3803,401403,400664,9771.2
3804,401403,400709,8740.7
3805,401403,400714,9600.9
3806,401403,400723,9852.6
3807,401403,400799,2269.7
3808,401403,400953,2689.7
3809,401403,400995,9949.7
3810,401403,401167,6909.4
3811,401403,401391,6541.0
3812,401403,401400,9504.3
3813,401403,401403,0.0
3814,401403,401440,8817.1
3815,401403,401541,8791.9
3816,401403,401655,483.6
3817,401403,401808,612.7
3818,401403,401809,5933.3
3819,401403,401810,3011.9
3820,401403,401816,10018.0
3821,401403,401817,10030.9
3822,401403,401942,4299.8
3823,401403,402056,6525.7
3824,401403,402057,5675.4
3825,401403,403225,9924.7
3826,401403,403265,9972.9
3827,401403,403401,9183.0
3828,401403,403402,1787.4
3829,401403,404453,9381.4
3830,401403,404461,9368.4
3831,401403,404759,7682.2
3832,401403,405701,7022.5
3833,401403,407165,7611.7
3834,401403,407172,7244.0
3835,401403,407173,7289.5
3836,401403,407176,9517.5
3837,401403,407177,9727.0
3838,401403,407179,10774.5
3839,401403,407180,11371.6
3840,401403,407181,12355.5
3841,401403,407710,8292.1
3842,401403,413877,4493.2
3843,401403,413878,3445.5
3844,401403,414284,4170.5
3845,401403,414694,6005.7
3846,401440,400030,7224.3
3847,401440,400045,4787.9
3848,401440,400065,7080.5
3849,401440,400088,10640.5
3850,401440,400100,8039.8
3851,401440,400122,5109.6
3852,401440,400246,10817.9
3853,401440,400253,2155.3
3854,401440,400258,7940.9
3855,401440,400298,8279.4
3856,401440,400414,8677.9
3857,401440,400508,1423.4
3858,401440,400560,10264.7
3859,401440,400664,9253.4
3860,401440,400709,2411.9
3861,401440,400714,6539.9
3862,401440,400723,3523.9
3863,401440,400964,5738.9
3864,401440,401167,8138.7
3865,401440,401391,9477.2
3866,401440,401400,6443.3
3867,401440,401440,0.0
3868,401440,401541,5565.0
3869,401440,401560,4756.8
3870,401440,401611,5363.3
3871,401440,401809,8869.5
3872,401440,401816,6791.1
3873,401440,401817,6804.0
3874,401440,401994,10479.4
3875,401440,402056,6007.9
3876,401440,402057,5157.6
3877,401440,402281,7177.0
3878,401440,402283,7980.7
3879,401440,402284,10346.0
3880,401440,402285,8784.3
3881,401440,402286,9590.4
3882,401440,402288,11120.4
3883,401440,402366,11478.7
3884,401440,403225,1108.9
3885,401440,403265,1157.1
3886,401440,403401,8561.4
3887,401440,404370,8798.6
3888,401440,404453,10113.9
3889,401440,404461,10100.9
3890,401440,404759,6411.0
3891,401440,405701,8251.8
3892,401440,407172,10180.2
3893,401440,407173,10225.7
3894,401440,407710,9521.4
3895,401440,408911,4669.1
3896,401440,414694,7235.1
3897,401457,400040,1872.1
3898,401457,400065,9835.4
3899,401457,400085,8897.4
3900,401457,400178,310.5
3901,401457,400236,5677.0
3902,401457,400257,1494.9
3903,401457,400400,10178.0
3904,401457,400418,1507.8
3905,401457,400457,323.7
3906,401457,400563,5691.5
3907,401457,400654,2167.8
3908,401457,400668,11972.0
3909,401457,400690,8809.2
3910,401457,400804,9290.4
3911,401457,400837,2915.4
3912,401457,400916,5110.0
3913,401457,400995,4235.7
3914,401457,400996,11353.0
3915,401457,401167,10472.7
3916,401457,401391,9506.5
3917,401457,401457,0.0
3918,401457,401567,13.4
3919,401457,401597,982.4
3920,401457,401606,969.3
3921,401457,401809,8898.8
3922,401457,401890,10323.3
3923,401457,401908,9177.5
3924,401457,401957,7533.0
3925,401457,401958,7546.5
3926,401457,402056,8762.8
3927,401457,402057,7912.5
3928,401457,402059,7142.5
3929,401457,402359,8386.7
3930,401457,402361,9355.0
3931,401457,402362,12592.3
3932,401457,403401,7729.9
3933,401457,404452,644.5
3934,401457,404453,3667.5
3935,401457,404461,3654.5
3936,401457,405619,630.6
3937,401457,405701,10585.8
3938,401457,409524,8653.6
3939,401457,409525,10470.2
3940,401457,409528,10457.4
3941,401457,414694,9569.1
3942,401464,401464,0.0
3943,401464,401489,305.8
3944,401464,413026,415.3
3945,401489,401464,305.8
3946,401489,401489,0.0
3947,401489,413026,721.1
3948,401495,400052,2418.2
3949,401495,400085,2999.5
3950,401495,400148,5794.4
3951,401495,400280,1313.2
3952,401495,400336,7192.6
3953,401495,400461,2745.1
3954,401495,400485,9095.4
3955,401495,400519,4966.6
3956,401495,400637,4681.7
3957,401495,400690,2911.3
